cod_familiar_fam;n_pessoas_fam;qtd_pessoas_domic_fam
6510533901;3;3.0
6510558491;2;2.0
6510567563;4;4.0
6510643685;3;3.0
6510664844;3;3.0
6510670062;2;2.0
6510686147;2;2.0
6510696290;2;2.0
6510714884;3;3.0
6510743205;2;2.0
6510743710;1;1.0
6510753006;2;2.0
6510781131;5;5.0
6510899132;3;3.0
6510909898;3;3.0
6510930315;3;3.0
6510930668;1;1.0
6510966859;1;1.0
6510996766;2;5.0
6511073858;1;1.0
6511073939;2;2.0
6511094855;1;1.0
6511096122;3;3.0
6511127885;4;4.0
6511191460;2;2.0
6511198200;2;2.0
6511210600;2;2.0
6511255964;4;2.0
6511257908;1;1.0
6511296130;5;5.0
6511301745;1;1.0
6511303365;4;8.0
6511351920;2;2.0
6511357023;4;4.0
6511439348;2;2.0
6511443370;2;1.0
6511457320;1;1.0
6511506207;1;1.0
6511539644;1;1.0
6511543242;2;2.0
6511547825;2;2.0
6511617971;2;2.0
6511812243;2;2.0
6512012178;2;2.0
6512013140;1;1.0
6512050428;1;1.0
6512081498;3;2.0
6512103483;4;5.0
6512130294;1;1.0
6512147260;1;1.0
6512230752;1;1.0
6512250354;3;2.0
6512309936;2;2.0
6512324498;1;1.0
6512329295;1;1.0
6512416775;5;5.0
6512461991;2;1.0
6512463269;1;1.0
6512478290;1;1.0
6512484690;4;3.0
6512485408;1;1.0
6512486714;4;4.0
6512508033;1;2.0
6512587820;2;2.0
6512614224;2;2.0
6512635493;4;3.0
6512670132;2;2.0
6512678460;1;1.0
6512711777;2;2.0
6512748506;1;1.0
6512832051;1;1.0
6512846516;1;1.0
6512900669;2;2.0
6512926978;4;4.0
6512957423;1;2.0
6512978692;1;1.0
6512986016;2;2.0
6513010764;1;1.0
6513078563;3;3.0
6513140897;2;2.0
6513392276;2;2.0
6513424305;1;1.0
6513465680;1;2.0
6513481376;2;2.0
6513491096;1;1.0
6513498856;3;3.0
6513546095;2;2.0
6513546761;2;2.0
6513553890;2;2.0
6513555248;1;1.0
6513595207;1;2.0
6513604478;1;1.0
6513628903;1;1.0
6513674093;4;3.0
6513679133;2;2.0
6513703450;1;1.0
6513716519;2;2.0
6513758190;1;1.0
6514711502;3;3.0
6514719406;2;2.0
6514755623;4;3.0
6514761194;2;2.0
6514769683;1;1.0
6514777511;1;1.0
6514787231;1;1.0
6514807011;3;3.0
6514894747;1;1.0
6514899625;8;6.0
6514907822;2;2.0
6514936920;2;2.0
6514943624;1;1.0
6515060505;4;4.0
6515120001;3;3.0
6515125143;1;1.0
6515149409;3;3.0
6515152469;3;3.0
6515156022;2;2.0
6515214596;2;2.0
6515254890;2;2.0
6515262302;3;3.0
6515276354;3;3.0
6515283563;1;1.0
6515371691;2;2.0
6515382200;5;5.0
6515388586;4;2.0
6515407637;2;2.0
6515516509;4;4.0
6515556128;2;2.0
6515586388;2;1.0
6515592604;4;4.0
6515596340;2;2.0
6515622600;2;1.0
6516062765;2;2.0
6516078173;1;1.0
6516089965;6;6.0
6516127565;1;1.0
6516140405;4;3.0
6516152675;2;2.0
6516159688;4;4.0
6516230498;3;3.0
6516291799;3;3.0
6516324808;2;2.0
6516340919;1;1.0
6516357480;2;2.0
6516359857;1;2.0
6516370583;2;2.0
6516373175;1;1.0
6516388873;3;3.0
6516411441;1;1.0
6516533989;4;4.0
6516542031;3;3.0
6516546614;3;3.0
6516570167;2;1.0
6516585199;6;6.0
6516600171;2;2.0
6516612340;4;4.0
6516662959;1;1.0
6516669376;1;1.0
6516674612;1;1.0
6516678103;4;3.0
6516681236;4;4.0
6516731357;3;3.0
6516732671;1;1.0
6516733805;1;2.0
6516738360;2;2.0
6516740348;1;1.0
6516759367;1;3.0
6516788626;1;1.0
6516813400;5;5.0
6516845603;2;2.0
6516898308;2;2.0
6516903824;1;1.0
6516971153;3;3.0
6516971749;2;2.0
6516976970;5;5.0
6517000003;2;2.0
6517011129;3;3.0
6517018727;2;1.0
6517088504;3;3.0
6517088938;2;2.0
6517104720;1;1.0
6517119590;1;1.0
6517123512;5;5.0
6517428623;1;1.0
6517436804;1;1.0
6517438696;5;5.0
6517453814;1;1.0
6517468501;3;3.0
6517519424;4;4.0
6517525742;1;1.0
6517612718;1;1.0
6517614338;4;3.0
6524130723;1;1.0
6524133153;2;2.0
6524153855;3;2.0
6524173880;3;3.0
6524178254;4;5.0
6524199170;1;1.0
6524204603;4;4.0
6524211308;4;4.0
6524246004;4;4.0
6524275616;3;3.0
6524280377;1;1.0
6524368975;4;4.0
6524450809;5;5.0
6524503341;5;4.0
6524509706;1;1.0
6524526716;4;4.0
6524540468;4;4.0
6524561970;3;3.0
6524574796;1;1.0
6524578783;1;1.0
6524583191;1;1.0
6524591887;2;1.0
6524593073;4;4.0
6524597303;3;3.0
6524634365;2;2.0
6524699815;3;3.0
6524711297;1;1.0
6525023181;1;1.0
6525024820;6;6.0
6525033810;2;2.0
6517626930;2;1.0
6517692800;1;1.0
6517713905;3;3.0
6517733507;1;1.0
6517763686;5;5.0
6517766006;1;1.0
6517858202;2;2.0
6517859870;1;1.0
6517873198;2;2.0
6517881298;3;3.0
6517904506;2;2.0
6517933271;2;2.0
6517945792;1;1.0
6517951920;3;3.0
6517959661;1;1.0
6517991123;6;5.0
6518019743;7;7.0
6518038292;5;3.0
6518049227;3;2.0
6518063050;2;2.0
6518077190;2;2.0
6518088044;1;1.0
6518096730;1;1.0
6518216069;4;4.0
6518224673;5;5.0
6518232340;1;1.0
6518260041;6;6.0
6518287918;1;1.0
6518293993;3;2.0
6518327995;4;4.0
6518357126;1;1.0
6518357711;1;1.0
6518364688;3;3.0
6518366036;3;1.0
6518366460;2;2.0
6518393785;1;1.0
6518395214;4;4.0
6518411783;2;2.0
6518428678;1;1.0
6518434309;2;2.0
6518446650;1;1.0
6518447206;3;3.0
6518461101;2;2.0
6518479078;6;6.0
6518497998;2;2.0
6518506571;1;1.0
6518530286;2;2.0
6519390976;1;1.0
6519526380;1;1.0
6519533831;2;2.0
6519597058;4;3.0
6519643505;2;2.0
6519651524;3;3.0
6519670740;3;3.0
6519736600;3;3.0
6519753017;1;1.0
6519854395;4;4.0
6519871486;3;3.0
6519878570;2;2.0
6519924199;6;6.0
6519931560;4;3.0
6519963763;4;3.0
6519968560;3;3.0
6519988596;2;2.0
6520023078;3;3.0
6520029513;3;3.0
6520033030;1;1.0
6520059420;1;1.0
6520069493;4;4.0
6520082406;2;2.0
6520097942;3;3.0
6520123536;2;2.0
6520130400;5;5.0
6520154091;1;1.0
6520155063;2;2.0
6520159646;3;3.0
6520192007;5;5.0
6520206407;3;3.0
6520219649;3;4.0
6520267104;1;1.0
6520279978;2;2.0
6520294772;1;1.0
6520310999;1;1.0
6520326720;2;2.0
6520327700;2;2.0
6520333506;2;2.0
6520346403;2;2.0
6520351911;2;2.0
6520356204;2;2.0
6520371866;3;3.0
6520383104;3;3.0
6520392359;1;1.0
6520397741;3;3.0
6520403903;2;2.0
6520404462;2;2.0
6520406163;1;1.0
6520421553;2;2.0
6520447609;2;2.0
6520464953;2;2.0
6520478407;4;4.0
6520778974;2;2.0
6520791300;1;1.0
6520873616;1;1.0
6520889610;1;1.0
6520908851;5;5.0
6520942790;2;2.0
6520947598;2;2.0
6520973246;2;1.0
6521046578;5;5.0
6521087339;2;2.0
6521089706;1;1.0
6521091956;2;2.0
6521104608;1;1.0
6521129007;3;3.0
6521144669;3;3.0
6521146017;1;2.0
6521157728;3;3.0
6521161598;2;2.0
6521188798;2;2.0
6521231200;1;1.0
6521237837;2;2.0
6521294121;1;1.0
6521356259;2;2.0
6521358707;1;1.0
6521366211;4;4.0
6521370596;5;5.0
6521401815;1;1.0
6521413902;1;1.0
6521431803;1;1.0
6521432532;1;1.0
6521448889;1;1.0
6521456474;1;1.0
6521518410;2;2.0
6521560107;3;3.0
6521572970;1;3.0
6521601822;1;1.0
6521614720;2;4.0
6521630687;1;1.0
6521648977;3;3.0
6521679694;3;3.0
6521726366;4;4.0
6521756192;3;3.0
6521769170;2;2.0
6521777785;2;2.0
6521797468;3;3.0
6521858866;1;1.0
6521861816;1;1.0
6522219395;3;3.0
6522224470;1;1.0
6522226766;2;2.0
6522269570;1;1.0
6522328682;2;2.0
6522372150;3;3.0
6522372827;1;1.0
6522401789;1;1.0
6522440172;1;1.0
6522456923;1;6.0
6522462818;1;1.0
6522467534;2;2.0
6522536102;3;3.0
6522573806;1;2.0
6522609002;5;5.0
6522617013;2;2.0
6522641070;2;1.0
6522644509;2;2.0
6522649136;4;3.0
6522655101;4;3.0
6522671735;1;1.0
6522694867;4;4.0
6522720701;6;4.0
6522765390;3;3.0
6522766604;1;1.0
6522782723;1;1.0
6522793091;1;1.0
6522793504;2;3.0
6522795035;4;4.0
6522797674;3;3.0
6522799618;1;1.0
6522813467;5;6.0
6522824159;1;1.0
6522839938;1;2.0
6522875225;3;3.0
6522875578;2;2.0
6522878836;4;5.0
6522879808;4;4.0
6522895846;1;1.0
6522904004;3;3.0
6522907100;2;2.0
6522936542;1;1.0
6522941708;1;1.0
6522988933;3;3.0
6523032698;4;3.0
6523051480;2;2.0
6523118576;2;1.0
6523143686;4;4.0
6523179877;2;2.0
6523180450;6;6.0
6523205622;3;3.0
6523217205;3;3.0
6523219763;1;3.0
6523221741;1;1.0
6523299775;3;3.0
6523301770;2;2.0
6523307700;2;2.0
6523317692;1;1.0
6523318664;3;2.0
6523343855;3;3.0
6523687783;2;2.0
6523694720;3;3.0
6523703908;1;1.0
6523704629;4;4.0
6523751970;3;3.0
6523761770;3;3.0
6523766578;2;2.0
6523795080;1;1.0
6523799158;2;2.0
6523804925;2;2.0
6523836029;2;2.0
6523844633;1;1.0
6523882489;2;2.0
6523885585;1;1.0
6523894142;1;1.0
6523911098;3;3.0
6523912906;5;4.0
6523914860;2;2.0
6523946983;1;1.0
6523963217;2;1.0
6524012100;1;1.0
6524018486;1;1.0
6524033604;3;2.0
6524058356;3;3.0
6524074122;3;2.0
6524094581;2;2.0
6524128079;2;2.0
6525041830;3;2.0
6525055628;3;3.0
6525075491;1;1.0
6525088550;2;2.0
6525100003;3;3.0
6525109736;1;1.0
6525178207;3;3.0
6525188423;1;1.0
6525280150;2;1.0
6525303117;3;3.0
6525353807;3;3.0
6525355184;2;2.0
6525361907;2;2.0
6525393191;3;3.0
6525408806;1;1.0
6525509750;2;2.0
6525538343;2;2.0
6525570077;4;4.0
6525618886;3;2.0
6525624185;1;1.0
6525624770;3;2.0
6525662273;3;2.0
6525664802;3;4.0
6525699606;1;1.0
6525714680;1;1.0
6525719569;5;5.0
6525801907;1;1.0
6525805210;2;2.0
6525806615;3;3.0
6525810809;3;3.0
6525843146;2;1.0
6525880181;1;1.0
6525884683;2;2.0
6525899281;3;3.0
6525907640;1;1.0
6526305539;2;2.0
6526310613;2;1.0
6526330991;4;4.0
6526333400;2;1.0
6526345247;1;3.0
6526358659;1;1.0
6526387837;1;1.0
6526397042;2;2.0
6526426751;2;2.0
6526518877;1;1.0
6526522475;2;2.0
6526600611;4;4.0
6526654703;3;3.0
6526764649;1;1.0
6526804101;1;1.0
6526828558;3;3.0
6526830374;2;1.0
6526833470;2;2.0
6526834108;2;2.0
6526862144;1;3.0
6526863973;1;1.0
6526892647;1;1.0
6526900844;1;3.0
6526904912;4;4.0
6526919430;2;2.0
6526919510;1;1.0
6526924867;3;3.0
6526930670;1;1.0
6526950868;1;1.0
6527011750;1;2.0
6527042639;1;1.0
6527103107;1;1.0
6527136455;2;2.0
6527164742;3;2.0
6527191634;3;4.0
6527228490;2;2.0
6527231016;1;1.0
6527231369;1;1.0
6527244266;2;2.0
6527252447;2;1.0
6527264534;2;2.0
6527274505;1;1.0
6527307284;1;1.0
6527348207;2;2.0
6527360509;5;5.0
6527361734;1;1.0
6527726171;3;3.0
6527737025;1;1.0
6527770740;1;1.0
6527796030;2;2.0
6527860900;2;2.0
6527875258;4;5.0
6527876068;1;1.0
6527902328;1;1.0
6527951299;2;2.0
6527976445;3;3.0
6528184046;1;1.0
6528227705;1;1.0
6528235724;2;2.0
6528236968;2;2.0
6528269386;2;2.0
6528392749;3;3.0
6528418489;2;2.0
6528442606;2;2.0
6528465304;1;1.0
6528511349;1;1.0
6528565511;4;4.0
6528595003;1;1.0
6528626324;3;1.0
6528672350;1;1.0
6528733325;1;1.0
6528733830;3;3.0
6528743983;5;5.0
6528769788;1;1.0
6528833460;1;1.0
6529027823;1;1.0
6529058036;2;1.0
6529069070;1;1.0
6529096205;3;3.0
6529149180;2;2.0
6529158847;2;2.0
6529209425;3;3.0
6529245499;1;1.0
6529268863;3;3.0
6529300856;3;3.0
6529306200;2;2.0
6529354352;1;1.0
6529363181;2;2.0
6529364315;4;3.0
6529434623;1;1.0
6529509739;1;1.0
6529538089;4;4.0
6529569472;2;2.0
6529595473;2;2.0
6529616578;4;4.0
6529732306;2;2.0
6529741984;1;1.0
6529749101;1;1.0
6529766626;4;4.0
6529831380;2;2.0
6529843477;1;1.0
6529887172;3;2.0
6529920560;6;6.0
6529947507;2;2.0
6530000143;1;1.0
6530014527;3;3.0
6530045597;4;4.0
6530102140;2;2.0
6530204148;1;1.0
6530234055;6;6.0
6530292098;1;1.0
6530516204;2;2.0
6530571647;1;1.0
6530629238;4;3.0
6530648615;3;3.0
6530674888;3;2.0
6530730036;4;4.0
6530742204;4;4.0
6530756000;2;1.0
6530767037;2;1.0
6530822666;2;1.0
6530833609;3;2.0
6530846921;1;1.0
6530980903;2;2.0
6531004509;1;1.0
6531040220;2;2.0
6531089237;1;1.0
6531095202;5;5.0
6531112581;3;2.0
6531152702;1;1.0
6531187913;1;1.0
6531223499;5;5.0
6531381566;3;3.0
6531409754;3;3.0
6531413000;3;3.0
6531538309;1;1.0
6531546158;3;3.0
6531626771;5;5.0
6531681950;1;1.0
6531721170;3;3.0
6531739975;3;3.0
6531758333;4;4.0
6531824069;1;1.0
6531874406;2;1.0
6531938749;1;1.0
6532077437;2;2.0
6532096814;1;1.0
6532101400;3;3.0
6532124109;1;1.0
6532163600;1;1.0
6532199206;1;1.0
6532224677;1;1.0
6532245160;3;2.0
6532254827;3;3.0
6532265780;2;2.0
6532291943;3;3.0
6532298018;2;2.0
6532311480;4;4.0
6532339067;3;3.0
6532339814;6;6.0
6532392464;1;1.0
6532442909;2;2.0
6532452033;4;4.0
6532512702;1;4.0
6532518824;3;2.0
6532530794;2;2.0
6532575380;2;2.0
6532615781;1;1.0
6532694630;4;4.0
6532715492;1;1.0
6532716464;5;4.0
6532754714;2;3.0
6532757225;3;3.0
6532762300;1;1.0
6532776360;2;2.0
6532803430;1;1.0
6532810215;1;1.0
6532819352;1;1.0
6532822655;4;4.0
6532836109;2;2.0
6532854930;1;2.0
6532861391;2;2.0
6532865117;1;1.0
6532911402;1;1.0
6532947601;3;3.0
6532951200;1;1.0
6532974404;2;2.0
6533023390;1;1.0
6533034596;1;1.0
6533039806;1;1.0
6533066870;4;4.0
6533086120;3;3.0
6533087959;1;1.0
6533090151;3;3.0
6533092790;1;1.0
6533135783;2;2.0
6533143107;4;6.0
6533169769;4;4.0
6533171828;5;2.0
6533174339;3;3.0
6533190962;1;3.0
6533205900;1;1.0
6533216945;2;2.0
6533221000;4;4.0
6533247077;1;2.0
6533261223;3;2.0
6533267779;4;4.0
6533349821;1;1.0
6533354663;1;1.0
6533361104;1;1.0
6533404008;1;4.0
6533460935;2;2.0
6533464094;4;4.0
6533499041;1;1.0
6533514377;1;1.0
6533589709;3;3.0
6533591282;4;4.0
6533611143;4;4.0
6533630369;3;3.0
6533655604;1;2.0
6533664344;1;1.0
6533670310;2;2.0
6533760904;2;2.0
6533826182;3;3.0
6533850806;1;1.0
6533871218;4;4.0
6533954938;3;3.0
6533971786;2;2.0
6533976150;2;2.0
6534004461;1;1.0
6534010780;1;1.0
6534012561;3;3.0
6534088207;1;1.0
6534106469;1;1.0
6534109131;2;2.0
6534136295;1;1.0
6534140489;3;3.0
6534167921;1;1.0
6534180782;2;2.0
6534200996;2;2.0
6534206412;1;1.0
6534223180;2;2.0
6534226871;1;1.0
6534233142;2;2.0
6534313251;1;1.0
6534392968;3;3.0
6534409100;2;2.0
6534417626;3;3.0
6534435799;4;4.0
6534445751;2;2.0
6534541203;2;2.0
6534549450;4;4.0
6534597004;4;3.0
6534637740;1;1.0
6534687259;4;4.0
6534736640;1;1.0
6534759691;2;2.0
6534840707;1;1.0
6534849763;2;2.0
6534868717;1;1.0
6534898977;2;2.0
6534901196;1;1.0
6534944162;3;3.0
6534953668;3;3.0
6535007502;3;3.0
6535024008;3;3.0
6535028429;5;1.0
6535035476;1;1.0
6535039382;1;1.0
6535041522;3;3.0
6535048454;4;4.0
6535085570;1;3.0
6535092194;3;5.0
6535168948;2;2.0
6535171736;2;2.0
6535204685;2;2.0
6535234673;2;2.0
6535263770;2;2.0
6535382192;3;3.0
6535412601;6;5.0
6535481921;3;3.0
6535495396;2;2.0
6535549313;1;4.0
6535554660;3;3.0
6535562689;3;3.0
6535586359;1;1.0
6535607453;1;1.0
6535638332;2;2.0
6535688275;2;2.0
6535711439;3;3.0
6535772063;2;1.0
6535800610;1;1.0
6535858618;5;4.0
6535871800;3;3.0
6535876357;1;1.0
6535898326;3;3.0
6535908305;2;2.0
6535940543;3;3.0
6535943569;4;4.0
6536002830;1;1.0
6536015304;2;2.0
6536019725;1;1.0
6536082338;1;1.0
6536149262;1;1.0
6536169964;1;1.0
6536210271;1;1.0
6536222954;1;1.0
6536223926;1;1.0
6536337425;1;1.0
6536418000;4;4.0
6536427254;3;3.0
6536440277;2;2.0
6536459962;1;1.0
6536493800;3;3.0
6536515463;1;1.0
6536552318;4;4.0
6536592107;1;1.0
6536597761;1;1.0
6536629710;1;1.0
6536650670;1;1.0
6536719204;3;1.0
6536722760;5;4.0
6536793196;3;3.0
6536802799;4;4.0
6536844602;1;1.0
6536896408;1;1.0
6536904362;2;2.0
6536915992;3;3.0
6536930010;1;1.0
6536932730;1;1.0
6536947509;1;1.0
6536949706;1;1.0
6536994841;1;1.0
6537023530;2;2.0
6537031044;3;3.0
6537041279;1;1.0
6537078512;2;2.0
6537085489;5;5.0
6537085560;1;1.0
6537087937;3;3.0
6537094208;4;3.0
6537144167;3;3.0
6537152933;1;1.0
6537170320;2;2.0
6537193532;1;1.0
6537270979;1;1.0
6537275938;1;1.0
6537335930;3;3.0
6537381703;2;2.0
6537383749;1;1.0
6537436885;4;4.0
6537489903;1;1.0
6537513707;1;1.0
6537523850;1;1.0
6537531365;3;3.0
6537579562;1;1.0
6537586429;2;2.0
6537598192;2;2.0
6537609658;5;5.0
6537615380;4;4.0
6537635497;3;3.0
6537650534;2;2.0
6537719917;1;1.0
6537753260;1;1.0
6537755638;1;1.0
6537776716;1;1.0
6537786193;2;2.0
6537825512;3;3.0
6537905206;2;2.0
6537947626;1;1.0
6537976308;4;4.0
6537992923;5;5.0
6538002587;2;2.0
6538078729;1;1.0
6538093795;1;1.0
6538099645;2;2.0
6538129064;4;4.0
6538151663;2;2.0
6538160905;1;1.0
6538192009;3;3.0
6538236812;2;2.0
6538237207;2;2.0
6538266134;4;3.0
6538273424;3;3.0
6538279384;2;2.0
6538294340;1;1.0
6538313906;2;2.0
6538327290;2;2.0
6538335470;3;3.0
6538353100;3;3.0
6538361633;2;2.0
6538372678;2;2.0
6543716363;3;3.0
6543762128;4;3.0
6543777826;2;2.0
6543781696;1;1.0
6543802286;1;2.0
6543900377;3;3.0
6543918900;1;1.0
6543984457;1;1.0
6544043133;2;2.0
6544057355;3;3.0
6544063169;3;3.0
6544078000;2;2.0
6544083275;2;2.0
6544098388;6;5.0
6544117358;2;2.0
6544126500;1;1.0
6544128988;4;4.0
6544137626;2;2.0
6544150720;2;2.0
6544155012;1;1.0
6544173347;1;1.0
6544188530;2;2.0
6544221686;2;2.0
6544285579;1;1.0
6544335932;2;3.0
6544375136;3;3.0
6544377775;2;2.0
6544438316;2;2.0
6544463507;1;1.0
6544477303;2;2.0
6544486043;2;2.0
6544490237;1;1.0
6544509515;3;3.0
6544569844;4;3.0
6544598194;4;4.0
6544600270;1;1.0
6544616940;5;4.0
6544622320;1;2.0
6544641707;3;3.0
6544642002;1;1.0
6544695637;2;1.0
6544711187;1;1.0
6544716650;2;2.0
6544763225;2;2.0
6544782017;2;2.0
6544792918;2;2.0
6544839574;4;4.0
6544849022;3;3.0
6544857637;3;3.0
6544868400;3;3.0
6544886904;1;1.0
6544906190;1;1.0
6544934801;6;4.0
6544942405;1;1.0
6538374883;4;4.0
6538375936;2;2.0
6538384846;2;2.0
6538403905;3;3.0
6538437478;6;8.0
6538460100;2;2.0
6538548709;2;2.0
6538570801;2;2.0
6538570984;1;1.0
6538607144;2;2.0
6538612490;3;2.0
6538613110;1;1.0
6538616640;3;3.0
6538618340;1;1.0
6538641245;2;2.0
6538703534;1;1.0
6538874932;2;2.0
6538889450;1;1.0
6538900445;6;5.0
6538902901;3;3.0
6538905323;1;1.0
6538921442;2;2.0
6538933963;6;4.0
6538986226;2;2.0
6538988784;2;2.0
6539053355;1;1.0
6539056702;3;3.0
6539066414;1;1.0
6539066767;1;3.0
6539123582;3;3.0
6539152841;3;3.0
6539152922;3;3.0
6539166478;2;2.0
6539168500;3;3.0
6539184883;2;2.0
6539186150;1;1.0
6539220600;2;2.0
6539228090;2;1.0
6539235623;2;2.0
6539237910;2;2.0
6539240465;1;1.0
6539266936;1;1.0
6539267070;2;2.0
6539279329;4;4.0
6539332580;2;2.0
6539342543;3;3.0
6539383908;1;1.0
6539396635;2;2.0
6539415605;2;2.0
6539419350;1;1.0
6539441363;1;1.0
6539447566;2;1.0
6539459220;1;1.0
6539459734;6;4.0
6539460155;2;2.0
6539460660;1;1.0
6539572972;2;3.0
6539574320;2;2.0
6539608675;2;2.0
6539630255;2;2.0
6539633513;1;2.0
6539640137;1;1.0
6539703236;2;2.0
6539722451;3;3.0
6539728573;2;2.0
6539739508;3;2.0
6539741324;2;2.0
6539741839;2;2.0
6539917627;1;1.0
6539923350;2;2.0
6539956606;1;1.0
6539994290;2;2.0
6539995857;3;2.0
6540026307;1;2.0
6540042000;2;1.0
6540057296;1;1.0
6540100213;2;2.0
6540107650;2;2.0
6540139420;2;2.0
6540142803;2;2.0
6540185103;2;2.0
6540198191;2;2.0
6540213760;1;1.0
6540215207;2;2.0
6540217404;2;2.0
6540227710;4;4.0
6540237600;1;1.0
6540238835;2;2.0
6540241704;3;3.0
6540258275;1;1.0
6540287291;1;1.0
6540321066;4;4.0
6540330057;1;2.0
6540341334;1;1.0
6540342810;1;1.0
6540370350;3;3.0
6540385706;2;2.0
6540423900;4;4.0
6540438176;1;1.0
6540444575;1;1.0
6540445628;2;3.0
6540458010;1;1.0
6540464410;2;2.0
6540490925;6;6.0
6540519923;1;1.0
6540521820;1;1.0
6540522550;3;3.0
6540530226;2;2.0
6540541007;3;3.0
6540624395;4;4.0
6540631685;1;1.0
6540647921;3;3.0
6540714203;3;3.0
6540727100;3;3.0
6540743130;4;4.0
6540767072;2;2.0
6540779321;5;3.0
6540828128;4;4.0
6540832826;1;1.0
6540878060;1;1.0
6540878222;2;2.0
6540882769;5;5.0
6540885270;1;1.0
6540910304;3;3.0
6540923970;2;2.0
6540974299;2;2.0
6540975422;1;1.0
6541013535;1;1.0
6541024901;3;3.0
6541068607;3;4.0
6541118639;4;3.0
6541329680;1;1.0
6541347310;1;1.0
6541386722;2;2.0
6541399972;2;2.0
6541405298;1;1.0
6541429120;4;2.0
6541513775;1;1.0
6541519897;2;2.0
6541535078;1;2.0
6541535400;2;2.0
6541544654;1;1.0
6541569720;2;1.0
6541598150;1;1.0
6541614105;1;1.0
6541617201;1;1.0
6541646813;4;4.0
6541656703;2;2.0
6541708355;3;3.0
6541752257;2;2.0
6541790000;1;1.0
6541815003;2;2.0
6541819939;4;4.0
6541839700;1;1.0
6541845697;1;1.0
6541875251;2;2.0
6541883270;4;4.0
6541887420;3;3.0
6541891702;3;3.0
6541930376;3;3.0
6541984115;1;1.0
6542021841;1;1.0
6542042415;3;3.0
6542052640;1;1.0
6542053700;4;4.0
6542093087;2;1.0
6542118926;2;1.0
6542143521;7;7.0
6542180214;3;3.0
6542221697;1;1.0
6542236376;1;1.0
6542269975;1;1.0
6542300309;2;2.0
6542321055;3;3.0
6542334203;3;3.0
6542337059;1;3.0
6542365184;1;1.0
6542427805;2;2.0
6542581634;2;2.0
6542584145;2;2.0
6542600361;1;1.0
6542610677;1;1.0
6542669302;2;2.0
6542681183;2;2.0
6542707913;1;1.0
6542721150;3;3.0
6542724176;2;2.0
6542743049;2;2.0
6542743553;2;2.0
6542775676;1;1.0
6542827498;3;3.0
6542834001;1;1.0
6542900594;2;4.0
6542927107;3;3.0
6542948287;4;4.0
6542949097;3;3.0
6542977627;1;1.0
6542982701;2;2.0
6543007397;2;2.0
6543008105;1;1.0
6543022604;2;2.0
6543046457;2;1.0
6543134585;2;2.0
6543142251;3;2.0
6543154772;1;1.0
6543167599;4;4.0
6543198630;3;3.0
6543270330;3;3.0
6543271140;2;2.0
6543273941;3;3.0
6543285605;3;2.0
6543292903;2;2.0
6543315458;2;2.0
6543325259;1;1.0
6543346841;4;4.0
6543382996;3;3.0
6543394650;1;1.0
6543395702;2;2.0
6543407492;5;5.0
6543413620;2;2.0
6543416300;4;4.0
6543439858;2;2.0
6543443707;1;
6543451041;1;1.0
6543471158;1;1.0
6543482354;2;2.0
6543493470;3;3.0
6543572426;3;3.0
6543623942;3;3.0
6543626020;2;2.0
6543634049;2;2.0
6543655550;1;3.0
6543682523;1;5.0
6543689021;2;2.0
6544961027;1;1.0
6544974277;3;3.0
6544981648;1;1.0
6545014323;1;1.0
6545020994;2;2.0
6545025872;3;2.0
6545072790;3;3.0
6545084704;4;4.0
6545090429;3;4.0
6545097946;4;4.0
6545167405;2;2.0
6545175920;3;3.0
6545195360;2;2.0
6545201352;3;2.0
6545228714;1;1.0
6545236148;2;2.0
6545236571;5;5.0
6545253905;1;1.0
6545257064;3;3.0
6545257579;2;2.0
6545277251;2;2.0
6545282921;4;4.0
6545334310;2;2.0
6545344706;3;3.0
6545362879;4;4.0
6545377477;2;2.0
6545470175;2;2.0
6545470922;3;3.0
6545484206;2;2.0
6545491768;4;4.0
6545495593;2;2.0
6545495836;1;1.0
6545500007;1;1.0
6545515292;2;2.0
6545521500;1;1.0
6545572504;4;3.0
6545574035;2;2.0
6545608460;4;4.0
6545613707;1;1.0
6545652281;1;3.0
6545663720;1;1.0
6545694367;3;3.0
6545705156;3;3.0
6545752235;3;2.0
6545762460;2;2.0
6545785753;1;1.0
6545792105;2;2.0
6545795716;3;3.0
6545888803;1;1.0
6545910400;2;2.0
6545910671;2;2.0
6545919032;2;2.0
6545919113;5;5.0
6545946943;3;3.0
6545952919;3;3.0
6545953990;4;4.0
6545998587;3;3.0
6546000660;4;4.0
6546000903;6;6.0
6546005468;2;1.0
6546030730;1;1.0
6546033917;1;1.0
6546045419;3;3.0
6546109832;5;3.0
6546126095;2;2.0
6546131501;1;3.0
6546137020;3;3.0
6546155869;5;5.0
6546156164;3;2.0
6546183722;5;4.0
6546196891;1;1.0
6546227100;1;1.0
6546228505;2;1.0
6546236605;1;1.0
6546238055;2;2.0
6546246589;4;4.0
6546254336;2;2.0
6546259567;1;1.0
6546271346;1;1.0
6546283603;3;3.0
6546293820;3;3.0
6546304880;2;2.0
6546328208;3;3.0
6546329441;1;1.0
6546335417;2;2.0
6546342200;3;3.0
6546354470;3;3.0
6546403862;2;2.0
6546409127;1;1.0
6546417650;1;1.0
6546423979;1;1.0
6546437503;6;5.0
6546469537;1;1.0
6546641372;2;3.0
6546655756;1;1.0
6546661560;3;3.0
6546665042;3;5.0
6546681161;3;3.0
